DATA_YEAR,STATE_ABBR,STATE_NAME,BIAS_GROUP,BIAS_TYPE,SUM_VICTIM_COUNT
2012,DC,District of Columbia,Race_Anti-Asian,Race,1
2012,DE,Delaware,Race_Anti-African American,Race,6
2012,DE,Delaware,Race_Anti-Hispanic,Race,2
2012,DE,Delaware,Gender,Gender,7
2012,DE,Delaware,Religion,Religion,1
2012,FL,Florida,Gender,Gender,46
2012,FL,Florida,Race_Other,Race,44
2012,FL,Florida,Race_Anti-African American,Race,59
2012,FL,Florida,Race_Anti-Jewish,Race,6
2012,FL,Florida,Religion,Religion,11
2012,FL,Florida,Disability,Disability,1
2012,FL,Florida,Race_Anti-Asian,Race,2
2012,FL,Florida,Race_Anti-American Indian,Race,1
2012,GA,Georgia,Race_Anti-African American,Race,12
2012,GA,Georgia,Religion,Religion,1
2012,GA,Georgia,Race_Other,Race,5
2012,GA,Georgia,Race_Anti-Asian,Race,1
2012,GA,Georgia,Gender,Gender,2
2012,GA,Georgia,Race_Anti-Jewish,Race,1
2012,IA,Iowa,Race_Anti-African American,Race,2
2012,IA,Iowa,Race_Anti-Jewish,Race,1
2012,IA,Iowa,Gender,Gender,2
2012,IA,Iowa,Race_Anti-Asian,Race,1
2012,IA,Iowa,Race_Other,Race,1
2012,IA,Iowa,Religion,Religion,1
2012,ID,Idaho,Race_Anti-African American,Race,11
2012,ID,Idaho,Race_Other,Race,3
2012,ID,Idaho,Gender,Gender,10
2012,ID,Idaho,Race_Anti-Hispanic,Race,11
2012,ID,Idaho,Religion,Religion,5
2012,ID,Idaho,Race_Anti-Jewish,Race,1
2012,ID,Idaho,Race_Anti-Asian,Race,1
2012,IL,Illinois,Gender,Gender,23
2012,IL,Illinois,Race_Anti-African American,Race,51
2012,IL,Illinois,Race_Other,Race,18
2012,IL,Illinois,Race_Anti-Hispanic,Race,11
2012,IL,Illinois,Race_Anti-Jewish,Race,5
2012,IL,Illinois,Religion,Religion,1
2012,IN,Indiana,Race_Anti-Hispanic,Race,2
2012,IN,Indiana,Race_Anti-African American,Race,17
2012,IN,Indiana,Religion,Religion,1
2012,IN,Indiana,Race_Anti-Asian,Race,4
2012,IN,Indiana,Race_Other,Race,3
2012,IN,Indiana,Gender,Gender,7
2012,IN,Indiana,Race_Anti-Jewish,Race,4
2012,KS,Kansas,Race_Other,Race,25
2012,KS,Kansas,Race_Anti-African American,Race,42
2012,KS,Kansas,Race_Anti-Hispanic,Race,6
2012,KS,Kansas,Disability,Disability,6
2012,KS,Kansas,Race_Anti-American Indian,Race,1
2012,KS,Kansas,Religion,Religion,5
2012,KS,Kansas,Gender,Gender,11
2012,KS,Kansas,Race_Anti-Asian,Race,3
2012,KS,Kansas,Race_Anti-Jewish,Race,2
2012,KY,Kentucky,Gender,Gender,35
2012,KY,Kentucky,Race_Other,Race,67
2012,KY,Kentucky,Race_Anti-Hispanic,Race,35
2012,KY,Kentucky,Religion,Religion,7
2012,KY,Kentucky,Race_Anti-African American,Race,81
2012,KY,Kentucky,Race_Anti-Jewish,Race,7
2012,KY,Kentucky,Race_Anti-American Indian,Race,3
2012,KY,Kentucky,Race_Anti-Asian,Race,5
2012,KY,Kentucky,Disability,Disability,9
2012,LA,Louisiana,Gender,Gender,2
2012,LA,Louisiana,Race_Anti-African American,Race,1
2012,LA,Louisiana,Race_Other,Race,1
2012,MA,Massachusetts,Race_Other,Race,58
2012,MA,Massachusetts,Race_Anti-African American,Race,99
2012,MA,Massachusetts,Race_Anti-Jewish,Race,49
2012,MA,Massachusetts,Gender,Gender,95
2012,MA,Massachusetts,Race_Anti-Hispanic,Race,28
2012,MA,Massachusetts,Religion,Religion,13
2012,MA,Massachusetts,Disability,Disability,3
2012,MA,Massachusetts,Race_Anti-Asian,Race,14
2012,MD,Maryland,Race_Anti-African American,Race,28
2012,MD,Maryland,Gender,Gender,9
2012,MD,Maryland,Race_Other,Race,5
2012,MD,Maryland,Race_Anti-Hispanic,Race,1
2012,MD,Maryland,Race_Anti-Jewish,Race,4
2012,ME,Maine,Gender,Gender,21
2012,ME,Maine,Race_Other,Race,6
2012,ME,Maine,Race_Anti-African American,Race,22
2012,ME,Maine,Religion,Religion,4
2012,ME,Maine,Race_Anti-Jewish,Race,6
2012,ME,Maine,Race_Anti-Hispanic,Race,3
2012,MI,Michigan,Gender,Gender,72
2012,MI,Michigan,Race_Anti-African American,Race,353
2012,MI,Michigan,Race_Other,Race,184
2012,MI,Michigan,Race_Anti-Hispanic,Race,27
2012,MI,Michigan,Disability,Disability,14
2012,MI,Michigan,Race_Anti-American Indian,Race,9
2012,MI,Michigan,Religion,Religion,47
2012,MI,Michigan,Race_Anti-Jewish,Race,31
2012,MI,Michigan,Race_Anti-Asian,Race,16
2012,MN,Minnesota,Race_Anti-African American,Race,42
2012,MN,Minnesota,Race_Anti-Jewish,Race,8
2012,MN,Minnesota,Race_Anti-American Indian,Race,2
2012,MN,Minnesota,Race_Anti-Hispanic,Race,6
2012,MN,Minnesota,Gender,Gender,13
2012,MN,Minnesota,Religion,Religion,3
2012,MN,Minnesota,Race_Other,Race,15
2012,MO,Missouri,Race_Anti-African American,Race,58
2012,MO,Missouri,Gender,Gender,23
2012,MO,Missouri,Race_Anti-Hispanic,Race,7
2012,MO,Missouri,Race_Other,Race,22
2012,MO,Missouri,Religion,Religion,5
2012,MO,Missouri,Disability,Disability,2
2012,MO,Missouri,Race_Anti-American Indian,Race,4
2012,MO,Missouri,Race_Anti-Jewish,Race,5
2012,MS,Mississippi,Race_Anti-African American,Race,5
2012,MS,Mississippi,Race_Other,Race,1
2012,MS,Mississippi,Race_Anti-Hispanic,Race,12
2012,MS,Mississippi,Gender,Gender,1
2012,MT,Montana,Race_Anti-Hispanic,Race,1
2012,MT,Montana,Gender,Gender,8
2012,MT,Montana,Race_Anti-African American,Race,2
2012,MT,Montana,Religion,Religion,6
2012,MT,Montana,Race_Other,Race,15
2012,MT,Montana,Disability,Disability,4
2012,MT,Montana,Race_Anti-Jewish,Race,10
2012,MT,Montana,Race_Anti-American Indian,Race,1
2012,NB,Nebraska,Race_Anti-African American,Race,4
2012,NB,Nebraska,Race_Other,Race,3
2012,NB,Nebraska,Race_Anti-American Indian,Race,1
2012,NB,Nebraska,Religion,Religion,1
2012,NB,Nebraska,Race_Anti-Hispanic,Race,1
2012,NC,North Carolina,Race_Anti-African American,Race,64
2012,NC,North Carolina,Religion,Religion,12
2012,NC,North Carolina,Race_Anti-Hispanic,Race,11
2012,NC,North Carolina,Gender,Gender,26
2012,NC,North Carolina,Race_Anti-Jewish,Race,9
2012,NC,North Carolina,Race_Other,Race,21
2012,NC,North Carolina,Race_Anti-American Indian,Race,1
2012,NC,North Carolina,Race_Anti-Asian,Race,1
2012,ND,North Dakota,Race_Other,Race,26
2012,ND,North Dakota,Race_Anti-Hispanic,Race,2
2012,ND,North Dakota,Race_Anti-African American,Race,9
2012,ND,North Dakota,Gender,Gender,11
2012,ND,North Dakota,Race_Anti-American Indian,Race,6
2012,ND,North Dakota,Race_Anti-Jewish,Race,1
2012,ND,North Dakota,Race_Anti-Asian,Race,1
2012,NH,New Hampshire,Race_Other,Race,11
2012,NH,New Hampshire,Race_Anti-African American,Race,16
2012,NH,New Hampshire,Gender,Gender,4
2012,NH,New Hampshire,Race_Anti-Hispanic,Race,1
2012,NH,New Hampshire,Race_Anti-Jewish,Race,6
2012,NH,New Hampshire,Race_Anti-Asian,Race,2
2012,NH,New Hampshire,Religion,Religion,1
2012,NJ,New Jersey,Race_Anti-African American,Race,178
2012,NJ,New Jersey,Religion,Religion,21
2012,NJ,New Jersey,Race_Anti-Jewish,Race,177
2012,NJ,New Jersey,Gender,Gender,76
2012,NJ,New Jersey,Race_Anti-Hispanic,Race,22
2012,NJ,New Jersey,Race_Other,Race,46
2012,NJ,New Jersey,Race_Anti-American Indian,Race,2
2012,NJ,New Jersey,Race_Anti-Asian,Race,9
2012,NJ,New Jersey,Disability,Disability,3
2012,NM,New Mexico,Disability,Disability,4
2012,NV,Nevada,Gender,Gender,30
2012,NV,Nevada,Race_Anti-Jewish,Race,10
2012,NV,Nevada,Race_Anti-African American,Race,44
2012,NV,Nevada,Religion,Religion,2
2012,NV,Nevada,Race_Other,Race,13
2012,NV,Nevada,Race_Anti-Hispanic,Race,23
2012,NV,Nevada,Race_Anti-Asian,Race,1
2012,NY,New York,Race_Anti-African American,Race,161
2012,NY,New York,Gender,Gender,118
2012,NY,New York,Race_Anti-Hispanic,Race,29
2012,NY,New York,Race_Anti-Asian,Race,13
2012,NY,New York,Race_Anti-Jewish,Race,443
2012,NY,New York,Race_Other,Race,47
2012,NY,New York,Religion,Religion,89
2012,OH,Ohio,Race_Anti-African American,Race,113
2012,OH,Ohio,Disability,Disability,9
2012,OH,Ohio,Gender,Gender,68
2012,OH,Ohio,Race_Anti-Jewish,Race,20
2012,OH,Ohio,Race_Anti-Hispanic,Race,11
2012,OH,Ohio,Race_Anti-Asian,Race,10
2012,OH,Ohio,Race_Other,Race,66
2012,OH,Ohio,Religion,Religion,14
2012,OH,Ohio,Race_Anti-American Indian,Race,5
2012,OK,Oklahoma,Race_Anti-African American,Race,11
2012,OK,Oklahoma,Race_Anti-Hispanic,Race,2
2012,OK,Oklahoma,Race_Other,Race,7
2012,OK,Oklahoma,Gender,Gender,2
2012,OK,Oklahoma,Disability,Disability,1
2012,OK,Oklahoma,Religion,Religion,3
2012,OK,Oklahoma,Race_Anti-American Indian,Race,1
2012,OR,Oregon,Race_Anti-Hispanic,Race,13
2012,OR,Oregon,Disability,Disability,5
2012,OR,Oregon,Race_Anti-Jewish,Race,3
2012,OR,Oregon,Gender,Gender,10
2012,OR,Oregon,Race_Other,Race,5
2012,OR,Oregon,Religion,Religion,8
2012,OR,Oregon,Race_Anti-African American,Race,21
2012,PA,Pennsylvania,Race_Other,Race,4
2012,PA,Pennsylvania,Race_Anti-African American,Race,21
2012,PA,Pennsylvania,Gender,Gender,6
2012,PA,Pennsylvania,Religion,Religion,1
2012,PA,Pennsylvania,Race_Anti-Jewish,Race,6
2012,PA,Pennsylvania,Race_Anti-Asian,Race,4
2012,RI,Rhode Island,Race_Anti-African American,Race,3
2012,RI,Rhode Island,Religion,Religion,2
2012,RI,Rhode Island,Gender,Gender,9
2012,RI,Rhode Island,Race_Other,Race,1
2012,RI,Rhode Island,Race_Anti-Hispanic,Race,1
2012,SC,South Carolina,Religion,Religion,26
2012,SC,South Carolina,Race_Other,Race,26
2012,SC,South Carolina,Race_Anti-African American,Race,40
2012,SC,South Carolina,Gender,Gender,25
2012,SC,South Carolina,Race_Anti-Hispanic,Race,3
2012,SC,South Carolina,Race_Anti-Jewish,Race,5
2012,SC,South Carolina,Race_Anti-American Indian,Race,1
2012,SC,South Carolina,Disability,Disability,2
2012,SC,South Carolina,Race_Anti-Asian,Race,1
2012,SD,South Dakota,Gender,Gender,3
2012,SD,South Dakota,Race_Other,Race,11
2012,SD,South Dakota,Race_Anti-American Indian,Race,6
2012,SD,South Dakota,Race_Anti-African American,Race,11
2012,SD,South Dakota,Race_Anti-Hispanic,Race,4
2012,SD,South Dakota,Religion,Religion,4
2012,SD,South Dakota,Race_Anti-Jewish,Race,1
2012,TN,Tennessee,Race_Other,Race,133
2012,TN,Tennessee,Race_Anti-African American,Race,99
2012,TN,Tennessee,Gender,Gender,71
2012,TN,Tennessee,Disability,Disability,26
2012,TN,Tennessee,Race_Anti-Asian,Race,3
2012,TN,Tennessee,Race_Anti-Hispanic,Race,25
2012,TN,Tennessee,Religion,Religion,12
2012,TN,Tennessee,Race_Anti-Jewish,Race,11
2012,TN,Tennessee,Race_Anti-American Indian,Race,4
2012,TX,Texas,Gender,Gender,65
2012,TX,Texas,Race_Other,Race,22
2012,TX,Texas,Race_Anti-African American,Race,81
2012,TX,Texas,Religion,Religion,17
2012,TX,Texas,Race_Anti-Hispanic,Race,26
2012,TX,Texas,Race_Anti-Asian,Race,7
2012,TX,Texas,Race_Anti-Jewish,Race,15
2012,UT,Utah,Race_Anti-Hispanic,Race,9
2012,UT,Utah,Race_Anti-American Indian,Race,9
2012,UT,Utah,Gender,Gender,18
2012,UT,Utah,Religion,Religion,25
2012,UT,Utah,Race_Other,Race,35
2012,UT,Utah,Race_Anti-African American,Race,19
2012,UT,Utah,Disability,Disability,3
2012,UT,Utah,Race_Anti-Asian,Race,5
2012,UT,Utah,Race_Anti-Jewish,Race,2
2012,VA,Virginia,Race_Anti-Hispanic,Race,6
2012,VA,Virginia,Gender,Gender,31
2012,VA,Virginia,Race_Anti-African American,Race,82
2012,VA,Virginia,Race_Anti-Jewish,Race,11
2012,VA,Virginia,Religion,Religion,14
2012,VA,Virginia,Race_Other,Race,16
2012,VA,Virginia,Race_Anti-American Indian,Race,1
2012,VA,Virginia,Race_Anti-Asian,Race,6
2012,VT,Vermont,Race_Anti-African American,Race,6
2012,VT,Vermont,Race_Other,Race,3
2012,VT,Vermont,Race_Anti-Jewish,Race,1
2012,VT,Vermont,Religion,Religion,1
2012,VT,Vermont,Gender,Gender,6
2012,WA,Washington,Disability,Disability,1
2012,WA,Washington,Gender,Gender,66
2012,WA,Washington,Race_Anti-African American,Race,87
2012,WA,Washington,Religion,Religion,29
2012,WA,Washington,Race_Anti-Hispanic,Race,23
2012,WA,Washington,Race_Other,Race,65
2012,WA,Washington,Race_Anti-Asian,Race,10
2012,WA,Washington,Race_Anti-Jewish,Race,26
2012,WA,Washington,Race_Anti-American Indian,Race,31
2012,WI,Wisconsin,Disability,Disability,8
2012,WI,Wisconsin,Race_Anti-Jewish,Race,3
2012,WI,Wisconsin,Race_Anti-Asian,Race,5
2012,WI,Wisconsin,Race_Other,Race,14
2012,WI,Wisconsin,Race_Anti-African American,Race,17
2012,WI,Wisconsin,Religion,Religion,20
2012,WI,Wisconsin,Gender,Gender,15
2012,WI,Wisconsin,Race_Anti-Hispanic,Race,9
2012,WI,Wisconsin,Race_Anti-American Indian,Race,5
2012,WV,West Virginia,Race_Anti-American Indian,Race,2
2012,WV,West Virginia,Race_Other,Race,12
2012,WV,West Virginia,Race_Anti-African American,Race,5
2012,WV,West Virginia,Gender,Gender,6
2012,WV,West Virginia,Religion,Religion,1
2012,WV,West Virginia,Disability,Disability,1
2012,WV,West Virginia,Race_Anti-Asian,Race,1
2012,WY,Wyoming,Race_Anti-African American,Race,1
2012,WY,Wyoming,Race_Anti-Hispanic,Race,1
2013,AK,Alaska,Race_Anti-African American,Race,5
2013,AK,Alaska,Race_Anti-American Indian,Race,4
2013,AL,Alabama,Gender,Gender,1
2013,AL,Alabama,Race_Anti-African American,Race,4
2013,AL,Alabama,Race_Other,Race,1
2013,AR,Arkansas,Race_Anti-African American,Race,18
2013,AR,Arkansas,Gender,Gender,8
2013,AR,Arkansas,Race_Anti-Hispanic,Race,5
2013,AR,Arkansas,Race_Other,Race,3
2013,AZ,Arizona,Race_Anti-Hispanic,Race,39
2013,AZ,Arizona,Religion,Religion,27
2013,AZ,Arizona,Gender,Gender,58
2013,AZ,Arizona,Race_Anti-African American,Race,93
2013,AZ,Arizona,Race_Other,Race,40
2013,AZ,Arizona,Race_Anti-Jewish,Race,18
2013,AZ,Arizona,Race_Anti-Asian,Race,1
2013,AZ,Arizona,Disability,Disability,8
2013,CA,California,Race_Anti-Jewish,Race,86
2013,CA,California,Gender,Gender,265
2013,CA,California,Race_Other,Race,124
2013,CA,California,Race_Anti-African American,Race,368
2013,CA,California,Religion,Religion,67
2013,CA,California,Race_Anti-Hispanic,Race,88
2013,CA,California,Race_Anti-Asian,Race,43
2013,CA,California,Race_Anti-American Indian,Race,3
2013,CA,California,Disability,Disability,5
2013,CO,Colorado,Race_Other,Race,20
2013,CO,Colorado,Race_Anti-African American,Race,45
2013,CO,Colorado,Gender,Gender,55
2013,CO,Colorado,Race_Anti-American Indian,Race,6
2013,CO,Colorado,Race_Anti-Hispanic,Race,17
2013,CO,Colorado,Religion,Religion,18
2013,CO,Colorado,Disability,Disability,1
2013,CO,Colorado,Race_Anti-Jewish,Race,8
2013,CO,Colorado,Race_Anti-Asian,Race,1
2013,CT,Connecticut,Race_Other,Race,41
2013,CT,Connecticut,Race_Anti-African American,Race,58
2013,CT,Connecticut,Race_Anti-Hispanic,Race,20
2013,CT,Connecticut,Gender,Gender,29
2013,CT,Connecticut,Race_Anti-Jewish,Race,18
2013,CT,Connecticut,Religion,Religion,2
2013,CT,Connecticut,Disability,Disability,3
2013,CT,Connecticut,Race_Anti-Asian,Race,4
2013,DC,District of Columbia,Race_Anti-Asian,Race,2
2013,DC,District of Columbia,Gender,Gender,48
2013,DC,District of Columbia,Race_Anti-Hispanic,Race,3
2013,DC,District of Columbia,Race_Other,Race,16
2013,DC,District of Columbia,Race_Anti-African American,Race,6
2013,DC,District of Columbia,Race_Anti-Jewish,Race,4
2013,DC,District of Columbia,Religion,Religion,2
2013,DE,Delaware,Gender,Gender,10
2013,DE,Delaware,Race_Anti-African American,Race,9
2013,DE,Delaware,Race_Anti-Asian,Race,1
2013,DE,Delaware,Race_Anti-Hispanic,Race,1
2013,FL,Florida,Race_Other,Race,28
2013,FL,Florida,Gender,Gender,32
2013,FL,Florida,Race_Anti-African American,Race,58
2013,FL,Florida,Religion,Religion,11
2013,FL,Florida,Race_Anti-Jewish,Race,4
2013,GA,Georgia,Race_Anti-African American,Race,31
2013,GA,Georgia,Gender,Gender,20
2013,GA,Georgia,Race_Anti-Jewish,Race,4
2013,GA,Georgia,Race_Anti-Hispanic,Race,3
2013,GA,Georgia,Race_Other,Race,11
2013,GA,Georgia,Race_Anti-Asian,Race,1
2013,GA,Georgia,Religion,Religion,1
2013,GA,Georgia,Disability,Disability,2
2013,IA,Iowa,Race_Other,Race,2
2013,IA,Iowa,Race_Anti-African American,Race,9
2013,IA,Iowa,Gender,Gender,3
2013,IA,Iowa,Race_Anti-Asian,Race,1
2013,IA,Iowa,Race_Anti-Jewish,Race,1
2013,ID,Idaho,Religion,Religion,7
2013,ID,Idaho,Race_Anti-Hispanic,Race,4
2013,ID,Idaho,Race_Anti-African American,Race,14
2013,ID,Idaho,Gender,Gender,6
2013,ID,Idaho,Race_Other,Race,4
2013,ID,Idaho,Race_Anti-American Indian,Race,3
2013,ID,Idaho,Race_Anti-Asian,Race,1
2013,IL,Illinois,Race_Anti-African American,Race,57
2013,IL,Illinois,Race_Other,Race,20
2013,IL,Illinois,Race_Anti-Hispanic,Race,6
2013,IL,Illinois,Race_Anti-Jewish,Race,7
2013,IL,Illinois,Race_Anti-Asian,Race,9
2013,IL,Illinois,Gender,Gender,37
2013,IL,Illinois,Religion,Religion,4
2013,IN,Indiana,Race_Anti-African American,Race,40
2013,IN,Indiana,Religion,Religion,3
2013,IN,Indiana,Disability,Disability,1
2013,IN,Indiana,Gender,Gender,13
2013,IN,Indiana,Race_Anti-Asian,Race,2
2013,IN,Indiana,Race_Other,Race,12
2013,IN,Indiana,Race_Anti-American Indian,Race,1
2013,IN,Indiana,Race_Anti-Hispanic,Race,6
2013,KS,Kansas,Race_Anti-African American,Race,32
2013,KS,Kansas,Gender,Gender,15
2013,KS,Kansas,Race_Anti-Jewish,Race,2
2013,KS,Kansas,Race_Other,Race,20
2013,KS,Kansas,Race_Anti-Hispanic,Race,6
2013,KS,Kansas,Religion,Religion,7
2013,KS,Kansas,Disability,Disability,2
2013,KS,Kansas,Race_Anti-American Indian,Race,1
2013,KS,Kansas,Race_Anti-Asian,Race,1
2013,KY,Kentucky,Race_Other,Race,56
2013,KY,Kentucky,Race_Anti-African American,Race,91
2013,KY,Kentucky,Disability,Disability,8
2013,KY,Kentucky,Gender,Gender,33
2013,KY,Kentucky,Race_Anti-American Indian,Race,8
2013,KY,Kentucky,Religion,Religion,16
2013,KY,Kentucky,Race_Anti-Hispanic,Race,16
2013,KY,Kentucky,Race_Anti-Asian,Race,4
2013,LA,Louisiana,Race_Other,Race,3
2013,LA,Louisiana,Race_Anti-African American,Race,7
2013,LA,Louisiana,Race_Anti-Jewish,Race,1
2013,LA,Louisiana,Religion,Religion,7
2013,LA,Louisiana,Gender,Gender,8
2013,MA,Massachusetts,Religion,Religion,24
2013,MA,Massachusetts,Race_Anti-Jewish,Race,44
2013,MA,Massachusetts,Gender,Gender,114
2013,MA,Massachusetts,Race_Other,Race,75
2013,MA,Massachusetts,Race_Anti-African American,Race,116
2013,MA,Massachusetts,Race_Anti-Hispanic,Race,30
2013,MA,Massachusetts,Race_Anti-Asian,Race,10
2013,MA,Massachusetts,Disability,Disability,3
2013,MA,Massachusetts,Race_Anti-American Indian,Race,2
2013,MD,Maryland,Race_Anti-Jewish,Race,10
2013,MD,Maryland,Race_Anti-African American,Race,23
2013,MD,Maryland,Religion,Religion,8
2013,MD,Maryland,Gender,Gender,11
2013,MD,Maryland,Race_Anti-Asian,Race,1
2013,MD,Maryland,Race_Anti-Hispanic,Race,3
2013,MD,Maryland,Race_Other,Race,5
2013,ME,Maine,Race_Other,Race,2
2013,ME,Maine,Gender,Gender,13
2013,ME,Maine,Race_Anti-African American,Race,10
2013,ME,Maine,Religion,Religion,2
2013,ME,Maine,Race_Anti-Jewish,Race,1
2013,MI,Michigan,Disability,Disability,5
2013,MI,Michigan,Race_Anti-African American,Race,191
2013,MI,Michigan,Religion,Religion,30
2013,MI,Michigan,Race_Other,Race,84
2013,MI,Michigan,Gender,Gender,65
2013,MI,Michigan,Race_Anti-American Indian,Race,4
2013,MI,Michigan,Race_Anti-Asian,Race,5
2013,MI,Michigan,Race_Anti-Jewish,Race,21
2013,MI,Michigan,Race_Anti-Hispanic,Race,11
2013,MN,Minnesota,Race_Anti-African American,Race,60
2013,MN,Minnesota,Race_Anti-American Indian,Race,4
2013,MN,Minnesota,Race_Other,Race,37
2013,MN,Minnesota,Gender,Gender,35
2013,MN,Minnesota,Religion,Religion,12
2013,MN,Minnesota,Race_Anti-Jewish,Race,15
2013,MN,Minnesota,Race_Anti-Hispanic,Race,2
2013,MN,Minnesota,Disability,Disability,1
2013,MN,Minnesota,Race_Anti-Asian,Race,4
2013,MO,Missouri,Race_Anti-African American,Race,45
2013,MO,Missouri,Religion,Religion,11
2013,MO,Missouri,Gender,Gender,42
2013,MO,Missouri,Race_Other,Race,15
2013,MO,Missouri,Race_Anti-Jewish,Race,2
2013,MO,Missouri,Race_Anti-Hispanic,Race,8
2013,MO,Missouri,Disability,Disability,1
2013,MO,Missouri,Race_Anti-American Indian,Race,1
2013,MS,Mississippi,Race_Anti-Asian,Race,1
2013,MS,Mississippi,Race_Anti-Hispanic,Race,2
2013,MS,Mississippi,Race_Other,Race,1
2013,MT,Montana,Race_Other,Race,22
2013,MT,Montana,Race_Anti-African American,Race,14
2013,MT,Montana,Race_Anti-American Indian,Race,2
2013,MT,Montana,Gender,Gender,5
2013,MT,Montana,Race_Anti-Jewish,Race,2
2013,MT,Montana,Religion,Religion,1
2013,NB,Nebraska,Religion,Religion,2
2013,NB,Nebraska,Gender,Gender,10
2013,NB,Nebraska,Race_Other,Race,5
2013,NB,Nebraska,Race_Anti-African American,Race,10
2013,NB,Nebraska,Race_Anti-Jewish,Race,3
2013,NB,Nebraska,Race_Anti-Hispanic,Race,3
2013,NB,Nebraska,Race_Anti-Asian,Race,3
2013,NC,North Carolina,Race_Anti-African American,Race,49
2013,NC,North Carolina,Race_Other,Race,46
2013,NC,North Carolina,Gender,Gender,26
2013,NC,North Carolina,Race_Anti-Hispanic,Race,10
2013,NC,North Carolina,Race_Anti-Jewish,Race,5
2013,NC,North Carolina,Religion,Religion,13
2013,NC,North Carolina,Race_Anti-Asian,Race,1
2013,ND,North Dakota,Race_Anti-African American,Race,23
2013,ND,North Dakota,Race_Anti-Hispanic,Race,5
2013,ND,North Dakota,Race_Other,Race,16
2013,ND,North Dakota,Gender,Gender,4
2013,ND,North Dakota,Religion,Religion,4
2013,ND,North Dakota,Disability,Disability,5
2013,ND,North Dakota,Race_Anti-Asian,Race,1
2013,ND,North Dakota,Race_Anti-American Indian,Race,6
2013,ND,North Dakota,Race_Anti-Jewish,Race,1
2013,NH,New Hampshire,Gender,Gender,6
2013,NH,New Hampshire,Race_Anti-Jewish,Race,4
2013,NH,New Hampshire,Race_Anti-African American,Race,12
2013,NH,New Hampshire,Religion,Religion,2
2013,NH,New Hampshire,Race_Other,Race,2
2013,NH,New Hampshire,Race_Anti-Asian,Race,1
2013,NJ,New Jersey,Race_Other,Race,42
2013,NJ,New Jersey,Race_Anti-African American,Race,174
2013,NJ,New Jersey,Gender,Gender,70
2013,NJ,New Jersey,Disability,Disability,4
2013,NJ,New Jersey,Race_Anti-Hispanic,Race,22
2013,NJ,New Jersey,Race_Anti-Jewish,Race,106
2013,NJ,New Jersey,Race_Anti-Asian,Race,10
2013,NJ,New Jersey,Religion,Religion,17
2013,NJ,New Jersey,Race_Anti-American Indian,Race,2
2013,NM,New Mexico,Race_Anti-African American,Race,3
2013,NM,New Mexico,Race_Anti-Asian,Race,1
2013,NM,New Mexico,Gender,Gender,4
2013,NM,New Mexico,Race_Anti-American Indian,Race,2
2013,NM,New Mexico,Religion,Religion,1
2013,NM,New Mexico,Race_Anti-Hispanic,Race,1
2013,NV,Nevada,Race_Anti-African American,Race,23
2013,NV,Nevada,Race_Anti-Jewish,Race,9
2013,NV,Nevada,Race_Other,Race,12
2013,NV,Nevada,Race_Anti-Hispanic,Race,7
2013,NV,Nevada,Gender,Gender,28
2013,NV,Nevada,Religion,Religion,3
2013,NY,New York,Race_Anti-Jewish,Race,247
2013,NY,New York,Race_Other,Race,48
2013,NY,New York,Religion,Religion,56
2013,NY,New York,Race_Anti-African American,Race,116
2013,NY,New York,Gender,Gender,157
